observationUnitName,germplasmDbId,observationVariableDbId,germplasmName,value,observationDbId,collector,uploadedBy,studyDbId,observationVariableName,observationUnitDbId,observationTimeStamp
AHR1_HRW_2023_Lind_PLOT19,1562902,84527,HRW16054-DH-9,3082,5462306,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622784,NA
AHR1_HRW_2023_Lind_PLOT2,1567379,84527,WA 8423,2948,5423926,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622820,NA
AHR1_HRW_2023_Lind_PLOT20,1558822,84527,Scorpio,2211,5386389,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622789,NA
AHR1_HRW_2023_Lind_PLOT21,1563991,84527,Glee/2013w178 F5-H2,2211,5395228,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622792,NA
AHR1_HRW_2023_Lind_PLOT22,1567720,84527,WA 8422,3216,5476005,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622770,NA
AHR1_HRW_2023_Lind_PLOT23,1563123,84527,HRW14196-B-12-1-1,2211,5473283,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622808,NA
AHR1_HRW_2023_Lind_PLOT24,1566378,84527,SY Clearstone CL2,2077,5387964,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622793,NA
AHR1_HRW_2023_Lind_PLOT25,1562989,84527,HRW15240-1-1-1-5,3685,5390622,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622812,NA
AHR1_HRW_2023_Lind_PLOT26,1563991,84527,Glee/2013w178 F5-H2,2747,5447598,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622766,NA
AHR1_HRW_2023_Lind_PLOT27,1567673,84527,WA 8403,2747,5422976,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622765,NA
AHR1_HRW_2023_Lind_PLOT28,1559948,84527,WA 8396,1943,5471282,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622830,NA
AHR1_HRW_2023_Lind_PLOT29,1563102,84527,HRW14206-B-19-1-1,2211,5402050,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622791,NA
AHR1_HRW_2023_Lind_PLOT3,1554616,84527,HRW14011-B-B-1-3,3082,5423883,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622814,NA
AHR1_HRW_2023_Lind_PLOT30,1560777,84527,WA 8338,2747,5424082,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622824,NA
AHR1_HRW_2023_Lind_PLOT31,1554616,84527,HRW14011-B-B-1-3,2814,5447170,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622796,NA
AHR1_HRW_2023_Lind_PLOT32,1559386,84527,Sequoia,2747,5440789,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622815,NA
AHR1_HRW_2023_Lind_PLOT33,1563123,84527,HRW14196-B-12-1-1,2814,5450507,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622773,NA
AHR1_HRW_2023_Lind_PLOT34,1567720,84527,WA 8422,3417,5389121,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622818,NA
AHR1_HRW_2023_Lind_PLOT35,1563523,84527,HRW16092-DH-4,3216,5430183,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622787,NA
AHR1_HRW_2023_Lind_PLOT36,1563514,84527,HRW15240-1-1-1-3,3015,5410826,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622786,NA
AHR1_HRW_2023_Lind_PLOT37,1562953,84527,HRW15051-1-1-1-1,2881,5479656,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622802,NA
AHR1_HRW_2023_Lind_PLOT38,1558822,84527,Scorpio,2278,5406559,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622771,NA
AHR1_HRW_2023_Lind_PLOT39,1560351,84527,WA 8367,3015,5457113,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622807,NA
AHR1_HRW_2023_Lind_PLOT4,1555049,84527,HRW15240-1-1-1-4,3417,5390662,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622810,NA
AHR1_HRW_2023_Lind_PLOT40,1554063,84527,HRW16054-DH-11,2881,5392282,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622781,NA
AHR1_HRW_2023_Lind_PLOT41,1559105,84527,LCS Jet,2881,5402217,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622826,NA
AHR1_HRW_2023_Lind_PLOT42,1563122,84527,HRW16054-DH-19,2613,5480044,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622776,NA
AHR1_HRW_2023_Lind_PLOT43,1562636,84527,Gemini,2613,5467555,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622832,NA
AHR1_HRW_2023_Lind_PLOT44,1555049,84527,HRW15240-1-1-1-4,2814,5449692,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622779,NA
AHR1_HRW_2023_Lind_PLOT45,1567379,84527,WA 8423,2613,5439895,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622780,NA
AHR1_HRW_2023_Lind_PLOT46,1562902,84527,HRW16054-DH-9,2747,5421651,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622811,NA
AHR1_HRW_2023_Lind_PLOT47,1566378,84527,SY Clearstone CL2,2345,5395000,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622777,NA
AHR1_HRW_2023_Lind_PLOT48,232455,84527,KELDIN,2211,5459618,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622799,NA
AHR1_HRW_2023_Lind_PLOT49,1562636,84527,Gemini,2881,5444954,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622803,NA
AHR1_HRW_2023_Lind_PLOT5,1559386,84527,Sequoia,2747,5442183,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622778,NA
AHR1_HRW_2023_Lind_PLOT50,1560777,84527,WA 8338,2412,5423462,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622798,NA
AHR1_HRW_2023_Lind_PLOT51,1559386,84527,Sequoia,2546,5445960,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622783,NA
AHR1_HRW_2023_Lind_PLOT52,232455,84527,KELDIN,2613,5402812,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622800,NA
AHR1_HRW_2023_Lind_PLOT53,1567673,84527,WA 8403,2680,5458468,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622774,NA
AHR1_HRW_2023_Lind_PLOT54,1558822,84527,Scorpio,2211,5418553,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622775,NA
AHR1_HRW_2023_Lind_PLOT55,1554063,84527,HRW16054-DH-11,3082,5453211,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622825,NA
AHR1_HRW_2023_Lind_PLOT56,1567379,84527,WA 8423,3015,5400919,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622782,NA
AHR1_HRW_2023_Lind_PLOT57,1563123,84527,HRW14196-B-12-1-1,2680,5426836,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622828,NA
AHR1_HRW_2023_Lind_PLOT58,1559948,84527,WA 8396,2278,5390454,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622831,NA
AHR1_HRW_2023_Lind_PLOT59,1563122,84527,HRW16054-DH-19,3283,5434820,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622772,NA
AHR1_HRW_2023_Lind_PLOT6,1563102,84527,HRW14206-B-19-1-1,2680,5396313,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622805,NA
AHR1_HRW_2023_Lind_PLOT60,1563991,84527,Glee/2013w178 F5-H2,2747,5415802,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622797,NA
AHR1_HRW_2023_Lind_PLOT61,1562902,84527,HRW16054-DH-9,2747,5459115,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622809,NA
AHR1_HRW_2023_Lind_PLOT62,1563514,84527,HRW15240-1-1-1-3,2211,5469086,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622762,NA
AHR1_HRW_2023_Lind_PLOT63,1555049,84527,HRW15240-1-1-1-4,2747,5447450,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622764,NA
AHR1_HRW_2023_Lind_PLOT64,1559105,84527,LCS Jet,2479,5405892,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622833,NA
AHR1_HRW_2023_Lind_PLOT65,1563102,84527,HRW14206-B-19-1-1,2814,5446126,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622795,NA
AHR1_HRW_2023_Lind_PLOT66,1560351,84527,WA 8367,3149,5412490,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622817,NA
AHR1_HRW_2023_Lind_PLOT67,1554616,84527,HRW14011-B-B-1-3,3015,5457972,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622819,NA
AHR1_HRW_2023_Lind_PLOT68,1566378,84527,SY Clearstone CL2,2613,5409321,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622794,NA
AHR1_HRW_2023_Lind_PLOT69,1563523,84527,HRW16092-DH-4,2881,5412362,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622816,NA
AHR1_HRW_2023_Lind_PLOT7,1563514,84527,HRW15240-1-1-1-3,2881,5452394,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622769,NA
AHR1_HRW_2023_Lind_PLOT70,1567720,84527,WA 8422,2546,5458243,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622821,NA
AHR1_HRW_2023_Lind_PLOT71,1562989,84527,HRW15240-1-1-1-5,3082,5402930,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622788,NA
AHR1_HRW_2023_Lind_PLOT72,1562953,84527,HRW15051-1-1-1-1,2948,5415608,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622790,NA
AHR1_HRW_2023_Lind_PLOT8,232455,84527,KELDIN,2881,5451929,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622801,NA
AHR1_HRW_2023_Lind_PLOT9,1562636,84527,Gemini,2680,5460431,dwaring87,dwaring87,10862,Grain yield - kg/ha|CO_321:0001218,1622767,NA
AHR2_HRW_2022_Pullman_PLOT1,1560158,84527,WA 8399,10251,4845327,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581372,NA
AHR2_HRW_2022_Pullman_PLOT10,1560398,84527,WA 8340,9514,4844156,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581368,NA
AHR2_HRW_2022_Pullman_PLOT11,1559083,84527,NORWEST 553,8844,4753225,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581370,NA
AHR2_HRW_2022_Pullman_PLOT12,1555184,84527,HWW14025-DH-25,9916,4760022,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581375,NA
AHR2_HRW_2022_Pullman_PLOT13,1554432,84527,HWW14025-DH-2,8710,4740810,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581382,NA
AHR2_HRW_2022_Pullman_PLOT14,1554882,84527,HRW14124-B-B-B-1,3685,4875368,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581373,NA
AHR2_HRW_2022_Pullman_PLOT15,1554354,84527,HRW14160-B-B-B-1,8777,4900474,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581379,NA
AHR2_HRW_2022_Pullman_PLOT2,1554325,84527,HRW13167-B-B-B-4,9916,4795186,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581371,NA
AHR2_HRW_2022_Pullman_PLOT3,1554073,84527,HRW14119-B-B-B-2,8844,4716675,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581374,NA
AHR2_HRW_2022_Pullman_PLOT4,1554789,84527,HRW13167-B-B-B-1,8509,4839853,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581380,NA
AHR2_HRW_2022_Pullman_PLOT5,1560461,84527,WA 8368,9380,4835425,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581377,NA
AHR2_HRW_2022_Pullman_PLOT6,1560811,84527,WA 8369,9916,4702346,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581378,NA
AHR2_HRW_2022_Pullman_PLOT7,1554564,84527,HRW14106-B-0-1-1,8911,4787343,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581381,NA
AHR2_HRW_2022_Pullman_PLOT8,1558822,84527,Scorpio,9514,4897141,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581376,NA
AHR2_HRW_2022_Pullman_PLOT9,1554195,84527,HRW15072-DH-7,9380,4901959,dwaring87,dwaring87,10721,Grain yield - kg/ha|CO_321:0001218,1581369,NA
AHR2_HRW_2023_Pullman_PLOT1,232455,84527,KELDIN,6030,5464913,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626951,NA
AHR2_HRW_2023_Pullman_PLOT10,1560158,84527,WA 8399,7035,5415812,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626959,NA
AHR2_HRW_2023_Pullman_PLOT11,1554405,84527,HWW15137-1-1-1-2,7236,5420436,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626944,NA
AHR2_HRW_2023_Pullman_PLOT12,1567131,84527,WA 8401,6231,5464963,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626906,NA
AHR2_HRW_2023_Pullman_PLOT13,1563597,84527,HRW14122-B-B-B-1,5695,5419100,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626952,NA
AHR2_HRW_2023_Pullman_PLOT14,1560461,84527,WA 8368,6365,5471926,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626903,NA
AHR2_HRW_2023_Pullman_PLOT15,1567251,84527,WA 8424,6030,5406484,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626950,NA
AHR2_HRW_2023_Pullman_PLOT16,1563159,84527,HRW16191-DH-51,6164,5440340,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626948,NA
AHR2_HRW_2023_Pullman_PLOT17,1567627,84527,WA 8400,6298,5414143,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626919,NA
AHR2_HRW_2023_Pullman_PLOT18,1555184,84527,HWW14025-DH-25,6834,5469883,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626953,NA
AHR2_HRW_2023_Pullman_PLOT19,1560398,84527,WA 8340,7169,5460421,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626931,NA
AHR2_HRW_2023_Pullman_PLOT2,1555153,84527,HRW15126-1-1-1-5,5092,5460675,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626929,NA
AHR2_HRW_2023_Pullman_PLOT20,1554789,84527,HRW13167-B-B-B-1,6499,5408437,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626962,NA
AHR2_HRW_2023_Pullman_PLOT21,1554027,84527,HRW16200-DH-55,7236,5459124,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626924,NA
AHR2_HRW_2023_Pullman_PLOT22,1560811,84527,WA 8369,6834,5442014,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626940,NA
AHR2_HRW_2023_Pullman_PLOT23,1554015,84527,HRW16200-DH-31,6097,5438171,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626920,NA
AHR2_HRW_2023_Pullman_PLOT24,1567876,84527,WA 8425,6432,5453542,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626967,NA
AHR2_HRW_2023_Pullman_PLOT25,1563597,84527,HRW14122-B-B-B-1,8040,5466199,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626966,NA
AHR2_HRW_2023_Pullman_PLOT26,1554789,84527,HRW13167-B-B-B-1,7236,5445354,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626900,NA
AHR2_HRW_2023_Pullman_PLOT27,1554432,84527,HWW14025-DH-2,7437,5480060,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626939,NA
AHR2_HRW_2023_Pullman_PLOT28,1567131,84527,WA 8401,8442,5458772,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626915,NA
AHR2_HRW_2023_Pullman_PLOT29,1559083,84527,NORWEST 553,6499,5389133,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626908,NA
AHR2_HRW_2023_Pullman_PLOT3,1559083,84527,NORWEST 553,5226,5478787,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626930,NA
AHR2_HRW_2023_Pullman_PLOT30,1567500,84527,WHETSTONE,6834,5472405,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626958,NA
AHR2_HRW_2023_Pullman_PLOT31,1555184,84527,HWW14025-DH-25,6566,5421571,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626902,NA
AHR2_HRW_2023_Pullman_PLOT32,232455,84527,KELDIN,7102,5454563,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626954,NA
AHR2_HRW_2023_Pullman_PLOT33,1560461,84527,WA 8368,7035,5428000,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626933,NA
AHR2_HRW_2023_Pullman_PLOT34,1554405,84527,HWW15137-1-1-1-2,6901,5440188,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626932,NA
AHR2_HRW_2023_Pullman_PLOT35,1563159,84527,HRW16191-DH-51,6566,5389494,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626936,NA
AHR2_HRW_2023_Pullman_PLOT36,1555028,84527,HWW15082-1-1-1-8,7035,5400218,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626904,NA
AHR2_HRW_2023_Pullman_PLOT37,1558822,84527,Scorpio,7705,5405226,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626949,NA
AHR2_HRW_2023_Pullman_PLOT38,1554027,84527,HRW16200-DH-55,7705,5384817,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626943,NA
AHR2_HRW_2023_Pullman_PLOT39,1560811,84527,WA 8369,7370,5440955,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626964,NA
AHR2_HRW_2023_Pullman_PLOT4,1554034,84527,HWW15006-1-1-1-4,4958,5445478,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626923,NA
AHR2_HRW_2023_Pullman_PLOT40,1567251,84527,WA 8424,7504,5451477,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626937,NA
AHR2_HRW_2023_Pullman_PLOT41,1554034,84527,HWW15006-1-1-1-4,7638,5389668,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626917,NA
AHR2_HRW_2023_Pullman_PLOT42,1554015,84527,HRW16200-DH-31,7102,5459789,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626965,NA
AHR2_HRW_2023_Pullman_PLOT43,1555153,84527,HRW15126-1-1-1-5,7102,5419792,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626968,NA
AHR2_HRW_2023_Pullman_PLOT44,1559105,84527,LCS Jet,7303,5429138,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626901,NA
AHR2_HRW_2023_Pullman_PLOT45,1567627,84527,WA 8400,7035,5449974,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626935,NA
AHR2_HRW_2023_Pullman_PLOT46,1560398,84527,WA 8340,7169,5427325,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626916,NA
AHR2_HRW_2023_Pullman_PLOT47,1567876,84527,WA 8425,7236,5435518,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626910,NA
AHR2_HRW_2023_Pullman_PLOT48,1560158,84527,WA 8399,7973,5427126,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626918,NA
AHR2_HRW_2023_Pullman_PLOT49,1560398,84527,WA 8340,8040,5473763,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626970,NA
AHR2_HRW_2023_Pullman_PLOT5,1554432,84527,HWW14025-DH-2,4623,5425004,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626911,NA
AHR2_HRW_2023_Pullman_PLOT50,1554432,84527,HWW14025-DH-2,6968,5434835,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626963,NA
AHR2_HRW_2023_Pullman_PLOT51,1560461,84527,WA 8368,7504,5411059,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626926,NA
AHR2_HRW_2023_Pullman_PLOT52,1560158,84527,WA 8399,7236,5474257,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626925,NA
AHR2_HRW_2023_Pullman_PLOT53,1555028,84527,HWW15082-1-1-1-8,7571,5418542,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626945,NA
AHR2_HRW_2023_Pullman_PLOT54,1567627,84527,WA 8400,6633,5392815,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626909,NA
AHR2_HRW_2023_Pullman_PLOT55,1559105,84527,LCS Jet,6834,5393314,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626941,NA
AHR2_HRW_2023_Pullman_PLOT56,1567251,84527,WA 8424,7236,5459087,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626938,NA
AHR2_HRW_2023_Pullman_PLOT57,1560811,84527,WA 8369,7236,5426825,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626912,NA
AHR2_HRW_2023_Pullman_PLOT58,1567500,84527,WHETSTONE,7102,5406100,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626942,NA
AHR2_HRW_2023_Pullman_PLOT59,1554027,84527,HRW16200-DH-55,7638,5397577,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626922,NA
AHR2_HRW_2023_Pullman_PLOT6,1559105,84527,LCS Jet,5293,5430961,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626934,NA
AHR2_HRW_2023_Pullman_PLOT60,1554015,84527,HRW16200-DH-31,7102,5414665,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626914,NA
AHR2_HRW_2023_Pullman_PLOT61,232455,84527,KELDIN,7437,5468450,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626913,NA
AHR2_HRW_2023_Pullman_PLOT62,1567131,84527,WA 8401,7437,5422742,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626955,NA
AHR2_HRW_2023_Pullman_PLOT63,1558822,84527,Scorpio,6633,5442983,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626921,NA
AHR2_HRW_2023_Pullman_PLOT64,1567876,84527,WA 8425,7035,5444351,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626969,NA
AHR2_HRW_2023_Pullman_PLOT65,1554789,84527,HRW13167-B-B-B-1,7035,5392801,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626960,NA
AHR2_HRW_2023_Pullman_PLOT66,1554405,84527,HWW15137-1-1-1-2,7236,5473025,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626899,NA
AHR2_HRW_2023_Pullman_PLOT67,1555153,84527,HRW15126-1-1-1-5,7437,5421779,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626947,NA
AHR2_HRW_2023_Pullman_PLOT68,1554034,84527,HWW15006-1-1-1-4,7638,5387408,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626927,NA
AHR2_HRW_2023_Pullman_PLOT69,1563159,84527,HRW16191-DH-51,6365,5405677,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626946,NA
AHR2_HRW_2023_Pullman_PLOT7,1555028,84527,HWW15082-1-1-1-8,5829,5449127,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626905,NA
AHR2_HRW_2023_Pullman_PLOT70,1559083,84527,NORWEST 553,6432,5479296,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626907,NA
AHR2_HRW_2023_Pullman_PLOT71,1555184,84527,HWW14025-DH-25,5963,5476608,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626961,NA
AHR2_HRW_2023_Pullman_PLOT72,1563597,84527,HRW14122-B-B-B-1,6566,5433052,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626928,NA
AHR2_HRW_2023_Pullman_PLOT8,1558822,84527,Scorpio,5896,5441979,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626957,NA
AHR2_HRW_2023_Pullman_PLOT9,1567500,84527,WHETSTONE,6968,5476165,dwaring87,dwaring87,10886,Grain yield - kg/ha|CO_321:0001218,1626956,NA
2025_AWY1_DVP-PLOT1,1468865,84527,Devote,2442,4161403,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541646,NA
2025_AWY1_DVP-PLOT10,1541103,84527,WA 8444 AX,4686,4161408,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541629,NA
2025_AWY1_DVP-PLOT100,1468894,84527,Jameson,3908,4161413,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541636,NA
2025_AWY1_DVP-PLOT101,1541082,84527,SWW17045-DH-2,4896,4161418,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541639,NA
2025_AWY1_DVP-PLOT102,1468908,84527,SWW15107-1-1-1-4,6290,4161423,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541669,NA
2025_AWY1_DVP-PLOT103,1541083,84527,SWW18001-1-8-1-8,6381,4161428,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541607,NA
2025_AWY1_DVP-PLOT104,1541086,84527,MAS20117-0-1-1,6647,4161433,dwaring87,dwaring87,10632,Grain yield - kg/ha|CO_321:0001218,1541727,NA
